"","indiv_ID","tree.id","leaf_num","seed_mass","area","thickness","lma","seed_num","site","island","species","indiv"
"893","MEL.3.LDT","3",4,NA,155.836707152497,0.057,NA,NA," ladt"," saipan"," melanolepis","MEL.3.LDT.a"
"894","MEL.3.LDT","3",5,NA,121.133518893387,0.061,NA,NA," ladt"," saipan"," melanolepis","MEL.3.LDT.a"
"895","MEL.3.LDT","3",6,NA,168.012091356919,0.058,NA,NA," ladt"," saipan"," melanolepis","MEL.3.LDT.a"
"896","MEL.3.LDT","3",7,NA,143.973046350202,0.09,NA,NA," ladt"," saipan"," melanolepis","MEL.3.LDT.a"
"897","MEL.3.LDT","3",8,NA,182.071395529568,0.155,NA,NA," ladt"," saipan"," melanolepis","MEL.3.LDT.a"
"898","MOR.2.AYU","2",2,NA,454.226360873169,0.134,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"899","MOR.2.AYU","2",3,NA,411.239650195602,0.174,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"900","MOR.2.AYU","2",4,NA,495.019822654462,0.18,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"901","MOR.2.AYU","2",5,NA,299.535998563083,0.132,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"902","MOR.2.AYU","2",6,NA,224.565308350009,0.13,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"903","MOR.2.AYU","2",7,NA,2277.08465845465,0.17,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"904","MOR.2.AYU","2",8,NA,340.945660480349,0.157,NA,NA," ayuyu"," saipan"," morinda","MOR.2.AYU.a"
"905","NEI.2.GP","2",1,NA,205.558396624473,0.254,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"906","NEI.2.GP","2",2,NA,226.058605243923,0.227,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"907","NEI.2.GP","2",3,NA,327.930247376312,0.228,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"908","NEI.2.GP","2",4,NA,201.67445553539,0.254,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"909","NEI.2.GP","2",5,NA,194.96358892922,0.258,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"910","NEI.2.GP","2",6,NA,188.945484581498,0.231,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"911","NEI.2.GP","2",7,NA,259.520479796584,0.222,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"912","NEI.2.GP","2",8,NA,191.169176001519,0.261,NA,NA," gravel_pit"," rota"," neisosperma","NEI.2.GP.a"
"913","OCH.1.LCP","1",3,NA,61.2984893146647,0.254,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"914","OCH.1.LCP","1",4,NA,76.4207442888725,0.279,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"915","OCH.1.LCP","1",5,NA,44.8816138540899,0.24,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"916","OCH.1.LCP","1",6,NA,50.4391304347826,0.283,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"917","OCH.1.LCP","1",7,NA,44.8709289575438,0.272,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"918","OCH.1.LCP","1",8,NA,64.7446665255949,0.244,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"919","OCH.2.LDT","2",1,NA,70.2308506850085,0.259,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"920","OCH.2.LDT","2",2,NA,51.1448357291452,0.231,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"921","OCH.2.LDT","2",3,NA,52.3732125119478,0.201,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"922","OCH.2.LDT","2",4,NA,51.6247165320389,0.245,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"923","OCH.2.LDT","2",5,NA,47.7283205577525,0.217,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"924","OCH.2.LDT","2",6,NA,47.1048972018667,0.23,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"925","OCH.2.LDT","2",7,NA,50.0165676481062,0.217,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"926","OCH.2.LDT","2",8,NA,55.8385591393819,0.23,NA,NA," ladt"," saipan"," ochrosia","OCH.2.LDT.a"
"927","PRE.1.NAF","1",7,NA,76.9907667826216,0.273,NA,NA," naftan"," saipan"," premna","PRE.1.NAF.a"
"928","PRE.2.AYU","2",1,NA,90.4394576012223,0.23,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"929","PRE.2.AYU","2",2,NA,128.514514896868,0.25,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"930","PRE.2.AYU","2",3,NA,134.010769230769,0.205,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"931","PRE.2.AYU","2",4,NA,151.275576923077,0.099,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"932","PRE.2.AYU","2",5,NA,22.9645561049207,0.188,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"933","PRE.2.AYU","2",6,NA,204.314041745731,0.134,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"934","PRE.2.AYU","2",7,NA,16.3126533728391,0.168,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"935","PRE.2.AYU","2",8,NA,158.900189753321,0.229,NA,NA," ayuyu"," saipan"," premna","PRE.2.AYU.a"
"936","PRE.2.GP","2",1,NA,54.8977708872965,0.177,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"937","PRE.2.GP","2",2,NA,123.537340946475,0.15,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"938","PRE.2.GP","2",3,NA,72.1748407101397,0.148,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"939","PRE.2.GP","2",4,NA,82.4636422075589,0.146,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"940","PRE.2.GP","2",5,NA,53.2813945710941,0.116,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"941","PRE.2.GP","2",6,NA,63.0259182877209,0.145,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"942","PRE.2.GP","2",7,NA,55.7415417200825,0.167,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"943","PRE.2.GP","2",8,NA,127.920043475837,0.112,NA,NA," gravel_pit"," rota"," premna","PRE.2.GP.a"
"944","PRE.2.LCP","2",1,NA,68.1950464396285,0.11,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"945","PRE.2.LCP","2",1,NA,68.1950464396285,0.228,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"946","PRE.2.LCP","2",2,NA,115.382739938081,0.183,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"947","PRE.2.LCP","2",2,NA,115.382739938081,0.137,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"948","PRE.2.LCP","2",3,NA,131.324496904025,0.18,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"949","PRE.2.LCP","2",3,NA,131.324496904025,0.191,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"950","PRE.2.LCP","2",4,NA,112.88273993808,0.171,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"951","PRE.2.LCP","2",4,NA,112.88273993808,0.209,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"952","PRE.2.LCP","2",5,NA,98.7587074303406,0.186,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"953","PRE.2.LCP","2",5,NA,98.7587074303406,0.185,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"954","PRE.2.LCP","2",6,NA,198.328733766234,0.229,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"955","PRE.2.LCP","2",6,NA,198.328733766234,0.127,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"956","PRE.2.LCP","2",7,NA,191.849218215995,0.208,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"957","PRE.2.LCP","2",7,NA,191.849218215995,0.16,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"958","PRE.2.LCP","2",8,NA,124.403238209159,0.113,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"959","PRE.2.LCP","2",8,NA,124.403238209159,0.199,NA,NA," last_command_post"," saipan"," premna","PRE.2.LCP.a"
"960","PRE.2.LDT","2",1,NA,95.0280907372401,0.254,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"961","PRE.2.LDT","2",2,NA,161.003364839319,0.186,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"962","PRE.2.LDT","2",3,NA,163.254555765595,0.127,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"963","PRE.2.LDT","2",4,NA,165.976003344482,0.126,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"964","PRE.2.LDT","2",5,NA,156.646423751687,0.123,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"965","PRE.2.LDT","2",6,NA,154.268556005398,0.112,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"966","PRE.2.LDT","2",7,NA,146.948244147157,0.195,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"967","PRE.2.LDT","2",8,NA,112.177462887989,0.194,NA,NA," ladt"," saipan"," premna","PRE.2.LDT.a"
"968","PRE.2.PAL","2",1,NA,120.660543403964,0.177,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"969","PRE.2.PAL","2",2,NA,84.5087149692413,0.209,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"970","PRE.2.PAL","2",3,NA,86.6376452494874,0.206,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"971","PRE.2.PAL","2",4,NA,76.6732740943267,0.211,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"972","PRE.2.PAL","2",5,NA,95.5310391363023,0.256,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"973","PRE.2.PAL","2",6,NA,65.1194331983806,0.196,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"974","PRE.2.PAL","2",7,NA,140.916666666667,0.161,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"975","PRE.2.PAL","2",8,NA,62.8316464237517,0.18,NA,NA," palii"," rota"," premna","PRE.2.PAL.a"
"976","PRE.3.LCP","3",1,NA,175.914639540027,0.14,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"977","PRE.3.LCP","3",2,NA,219.220380739082,0.122,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"978","PRE.3.LCP","3",3,NA,135.800236496796,0.146,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"979","PRE.3.LCP","3",4,NA,217.032852982902,0.118,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"980","PRE.3.LCP","3",5,NA,171.26861446229,0.163,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"981","PRE.3.LCP","3",6,NA,131.009668048257,0.172,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"982","PRE.3.LCP","3",7,NA,102.924061294354,0.195,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"983","PRE.3.LCP","3",8,NA,53.7634896063689,0.127,NA,NA," last_command_post"," saipan"," premna","PRE.3.LCP.a"
"984","PSY.2.LCP","2",1,NA,31.3277821316614,0.218,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"985","PSY.2.LCP","2",2,NA,35.8194693237797,0.273,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"986","PSY.2.LCP","2",3,NA,32.3078537841469,0.249,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"987","PSY.2.LCP","2",4,NA,35.1239643976713,0.256,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"988","PSY.2.LCP","2",5,NA,29.4494234214062,0.252,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"989","PSY.2.LCP","2",6,NA,37.6377910882221,0.269,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"990","PSY.2.LCP","2",7,NA,31.102328705777,0.273,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"991","PSY.2.LCP","2",8,NA,28.4548253470667,0.254,NA,NA," last_command_post"," saipan"," psychotria","PSY.2.LCP.a"
"992","TRI.2.GP","2",1,NA,13.7939635471824,0.226,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"993","TRI.2.GP","2",2,NA,18.9327239284321,0.223,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"994","TRI.2.GP","2",3,NA,11.6461735689204,0.208,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"995","TRI.2.GP","2",4,NA,15.7011314865392,0.231,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"996","TRI.2.GP","2",5,NA,12.5048213588986,0.205,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"997","TRI.2.GP","2",6,NA,18.8803021013321,0.253,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"998","TRI.2.GP","2",7,NA,15.9986901510507,0.219,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"999","TRI.2.GP","2",8,NA,11.0722089069729,0.225,NA,NA," gravel_pit"," rota"," triphasia","TRI.2.GP.a"
"1000","AID.2.FORBI","2",1,NA,41.9716446124764,0.143,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1001","AID.2.FORBI","2",2,NA,80.6951228733459,0.146,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1002","AID.2.FORBI","2",3,NA,29.3461247637051,0.151,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1003","AID.2.FORBI","2",4,NA,74.2171644612476,0.121,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1004","AID.2.FORBI","2",5,NA,101.289981096408,0.125,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1005","AID.2.FORBI","2",6,NA,64.9356300663228,0.121,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1006","AID.2.FORBI","2",7,NA,54.3899778924097,0.156,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1007","AID.2.FORBI","2",8,NA,52.5302873986735,0.133,NA,NA," forbi"," saipan"," aidia","AID.2.FORBI.a"
"1008","AID.2.PAL","2",1,NA,24.2319334757967,0.127,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1009","AID.2.PAL","2",2,NA,22.4679736133048,0.125,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1010","AID.2.PAL","2",3,NA,42.4009291089845,0.13,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1011","AID.2.PAL","2",4,NA,38.5968131561832,0.12,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1012","AID.2.PAL","2",5,NA,29.3480442255877,0.14,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1013","AID.2.PAL","2",6,NA,29.5641178110192,0.134,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1014","AID.2.PAL","2",7,NA,39.7559509430456,0.118,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1015","AID.2.PAL","2",8,NA,47.3752206633838,0.126,NA,NA," palii"," rota"," aidia","AID.2.PAL.a"
"1016","CYN.1.LDT","1",1,NA,43.905016722408,0.192,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1017","CYN.1.LDT","1",2,NA,64.8943143812709,0.155,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1018","CYN.1.LDT","1",3,NA,58.0836120401338,0.156,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1019","CYN.1.LDT","1",4,NA,62.571237458194,0.286,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1020","CYN.1.LDT","1",5,NA,56.2571906354515,0.159,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1021","CYN.1.LDT","1",6,NA,48.0836120401338,0.175,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1022","CYN.1.LDT","1",7,NA,50.8653303218521,0.156,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1023","CYN.1.LDT","1",8,NA,62.5756634669678,0.183,NA,NA," ladt"," saipan"," cynometra","CYN.1.LDT.a"
"1024","CYN.1.RT","1",4,NA,74.338330170778,NA,NA,NA," racetrack"," guam"," cynometra","CYN.1.RT.a"
"1025","CYN.1.RT","1",5,NA,49.7371916508539,NA,NA,NA," racetrack"," guam"," cynometra","CYN.1.RT.a"
"1026","CYN.1.RT","1",6,NA,98.2074003795066,NA,NA,NA," racetrack"," guam"," cynometra","CYN.1.RT.a"
"1027","CYN.1.RT","1",7,NA,76.6466793168881,NA,NA,NA," racetrack"," guam"," cynometra","CYN.1.RT.a"
"1028","CYN.2.LCP","2",1,NA,47.6345287595288,0.168,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1029","CYN.2.LCP","2",2,NA,61.0519750519751,0.158,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1030","CYN.2.LCP","2",3,NA,61.1872834372834,0.135,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1031","CYN.2.LCP","2",4,NA,46.104902979903,0.144,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1032","CYN.2.LCP","2",5,NA,85.4166666666667,0.128,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1033","CYN.2.LCP","2",6,NA,52.1773315180395,0.162,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1034","CYN.2.LCP","2",7,NA,75.1687372362151,0.144,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1035","CYN.2.LCP","2",8,NA,91.3727118644068,0.162,NA,NA," last_command_post"," saipan"," cynometra","CYN.2.LCP.a"
"1036","GUA.2.GP","2",1,NA,28.7518195747941,0.103,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1037","GUA.2.GP","2",2,NA,24.5214147554573,0.073,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1038","GUA.2.GP","2",3,NA,48.5974302293451,0.085,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1039","GUA.2.GP","2",4,NA,26.4009947499309,0.102,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1040","GUA.2.GP","2",5,NA,24.471925946394,0.086,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1041","GUA.2.GP","2",6,NA,29.9887261674496,0.104,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1042","GUA.2.GP","2",7,NA,50.4873722022658,0.089,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1043","GUA.2.GP","2",8,NA,33.8635258358663,0.1,NA,NA," gravel_pit"," rota"," guamia","GUA.2.GP.a"
"1044","MAM.1.LCP","1",1,NA,29.5793104921394,0.193,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1045","MAM.1.LCP","1",2,NA,41.5475264866712,0.198,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1046","MAM.1.LCP","1",3,NA,27.4231245727956,0.272,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1047","MAM.1.LCP","1",4,NA,23.5271488380041,0.249,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1048","MAM.1.LCP","1",5,NA,38.5852699931647,0.282,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1049","MAM.1.LCP","1",6,NA,38.2463474025974,0.246,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1050","MAM.1.LCP","1",7,NA,40.5811261107314,0.252,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1051","MAM.1.LCP","1",8,NA,35.3500299043062,0.222,NA,NA," last_command_post"," saipan"," mammea","MAM.1.LCP.a"
"1052","PAP.1.RT","1",1,NA,NA,0.155,NA,NA," racetrack"," guam"," carica","PAP.1.RT.a"
"1053","PAP.1.RT","1",2,NA,NA,0.155,NA,NA," racetrack"," guam"," carica","PAP.1.RT.a"
"1054","PAP.1.RT","1",3,NA,NA,0.145,NA,NA," racetrack"," guam"," carica","PAP.1.RT.a"
"1055","AGL.2.NBLAS","2",1,NA,NA,0.202,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1056","AGL.2.NBLAS","2",2,NA,NA,0.212,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1057","AGL.2.NBLAS","2",3,NA,NA,0.196,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1058","AGL.2.NBLAS","2",4,NA,NA,0.212,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1059","AGL.2.NBLAS","2",5,NA,NA,0.201,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1060","AGL.2.NBLAS","2",6,NA,NA,0.192,NA,NA," nblas"," guam"," aglaia","AGL.2.NBLAS.a"
"1061","AGL.3.NBLAS","3",1,NA,NA,0.211,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1062","AGL.3.NBLAS","3",2,NA,NA,0.197,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1063","AGL.3.NBLAS","3",3,NA,NA,0.202,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1064","AGL.3.NBLAS","3",4,NA,NA,0.2,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1065","AGL.3.NBLAS","3",5,NA,NA,0.206,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1066","AGL.3.NBLAS","3",6,NA,NA,0.199,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1067","AGL.3.NBLAS","3",7,NA,NA,0.199,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1068","AGL.3.NBLAS","3",8,NA,NA,0.205,NA,NA," nblas"," guam"," aglaia","AGL.3.NBLAS.a"
"1069","AGL.3.LCP","3",1,NA,NA,0.191,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1070","AGL.3.LCP","3",2,NA,NA,0.182,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1071","AGL.3.LCP","3",3,NA,NA,0.191,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1072","AGL.3.LCP","3",4,NA,NA,0.19,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1073","AGL.3.LCP","3",5,NA,NA,0.196,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1074","AGL.3.LCP","3",6,NA,NA,0.189,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1075","AGL.3.LCP","3",7,NA,NA,0.19,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1076","AGL.3.LCP","3",8,NA,NA,0.193,NA,NA," last_command_post"," saipan"," aglaia","AGL.3.LCP.a"
"1077","OCH.1.LCP","1",1,NA,NA,0.251,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"1078","OCH.1.LCP","1",2,NA,NA,0.281,NA,NA," last_command_post"," saipan"," ochrosia","OCH.1.LCP.a"
"1079","MAM.1.FORBI","1",1,NA,NA,0.159,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1080","MAM.1.FORBI","1",2,NA,NA,0.163,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1081","MAM.1.FORBI","1",3,NA,NA,0.2,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1082","MAM.1.FORBI","1",4,NA,NA,0.166,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1083","MAM.1.FORBI","1",5,NA,NA,0.213,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1084","MAM.1.FORBI","1",6,NA,NA,0.153,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1085","MAM.1.FORBI","1",7,NA,NA,0.185,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1086","MAM.1.FORBI","1",8,NA,NA,0.135,NA,NA," forbi"," saipan"," mammea","MAM.1.FORBI.a"
"1087","AGL.1.LDT","1",1,NA,NA,0.173,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1088","AGL.1.LDT","1",2,NA,NA,0.16,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1089","AGL.1.LDT","1",3,NA,NA,0.16,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1090","AGL.1.LDT","1",4,NA,NA,0.149,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1091","AGL.1.LDT","1",5,NA,NA,0.159,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1092","AGL.1.LDT","1",6,NA,NA,0.164,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1093","AGL.1.LDT","1",7,NA,NA,0.122,NA,NA," ladt"," saipan"," aglaia","AGL.1.LDT.a"
"1094","AGL.1.FORBI","1",1,NA,NA,0.205,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1095","AGL.1.FORBI","1",2,NA,NA,0.163,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1096","AGL.1.FORBI","1",3,NA,NA,0.168,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1097","AGL.1.FORBI","1",4,NA,NA,0.18,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1098","AGL.1.FORBI","1",5,NA,NA,0.191,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1099","AGL.1.FORBI","1",6,NA,NA,0.204,NA,NA," forbi"," saipan"," aglaia","AGL.1.FORBI.a"
"1100","AGL.2.FORBI","2",1,NA,NA,0.207,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1101","AGL.2.FORBI","2",2,NA,NA,0.168,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1102","AGL.2.FORBI","2",3,NA,NA,0.173,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1103","AGL.2.FORBI","2",4,NA,NA,0.177,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1104","AGL.2.FORBI","2",5,NA,NA,0.163,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1105","AGL.2.FORBI","2",6,NA,NA,0.16,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
"1106","AGL.2.FORBI","2",7,NA,NA,0.158,NA,NA," forbi"," saipan"," aglaia","AGL.2.FORBI.a"
