species,disp,island,site,fence,numalive,date,observer,dataentry,dateenter,uniqueidsppfence,canopydate,north,east,south,west,avgcover,avgopen,doubleplant,plantdt,dist,soil,numseedplant,DDsurvival_notes,bird,age,centavgopen,Freq,area,dens_100m,seedsize,se_size,sd_size,n,regdens,se_abund.x,disp.y,regdenswd,se_abund.y
neisosperma,no,guam,sblas,E4,5,7/14/11,RV,Jazz ,5/31/13,sblasE4neisosperma,22-Jun-11,93,92,93,94,93,7,yes,6/14/10,near,mix,5,NA,no,395,-2.121369295,69,3600,191.6666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,A0,2,7/8/11,JD,Jazz,6/3/13,forbA0neisosperma,1-Jun-11,88,91,93,93,91.25,8.75,no,10/11/10,far,mix,5,NA,yes,270,-0.371369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,B2,1,7/8/11,JD,Jazz,6/3/13,forbB2neisosperma,1-Jun-11,92,94,96,94,94,6,no,10/11/10,far,mix,5,NA,yes,270,-3.121369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,B4,3,7/8/11,JD,Jazz,6/3/13,forbB4neisosperma,1-Jun-11,91,92,95,89,91.75,8.25,no,10/11/10,far,mix,5,NA,yes,270,-0.871369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,C3,0,7/8/11,JD,Jazz,6/3/13,forbC3neisosperma,1-Jun-11,92,96,96,94,94.5,5.5,no,10/11/10,far,karst,5,NA,yes,270,-3.621369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,S1,5,7/8/11,JD,Jazz,6/3/13,forbS1neisosperma,1-Jun-11,91,91,94,95,92.75,7.25,no,10/11/10,near,karst,5,NA,yes,270,-1.871369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,forb,S1B,2,7/8/11,JD,Jazz,6/3/13,forbS1Bneisosperma,1-Jun-11,93,92,91,91,91.75,8.25,no,10/11/10,near,mix,5,NA,yes,270,-0.871369295,1,3600,2.777777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,A2,3,7/7/11,JD,KW,15-Mar-13,ladtA2neisosperma,9-Jun-11,90,96,90,93,92.25,7.75,no,10/12/10,far,soil,5,NA,yes,268,-1.371369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,C2,2,7/7/11,JD,KW,15-Mar-13,ladtC2neisosperma,9-Jun-11,93,94,93,90,92.5,7.5,no,10/12/10,far,mix,5,NA,yes,268,-1.621369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,C4,5,7/7/11,JD,KW,2-May-13,ladtC4neisosperma,9-Jun-11,89,96,96,89,92.5,7.5,no,10/12/10,near,mix,5,NA,yes,268,-1.621369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,C4B,5,7/7/11,JD,KW,2-May-13,ladtC4Bneisosperma,9-Jun-11,94,95,95,93,94.25,5.75,no,10/12/10,near,karst,5,NA,yes,268,-3.371369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,D1,2,7/7/11,JD,KW,15-Mar-13,ladtD1neisosperma,9-Jun-11,96,96,96,94,95.5,4.5,no,10/12/10,far,karst,5,NA,yes,268,-4.621369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,D4,4,7/7/11,JD,KW,2-May-13,ladtD4neisosperma,9-Jun-11,95,96,96,94,95.25,4.75,no,10/12/10,near,soil,5,NA,yes,268,-4.371369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,E0,2,7/7/11,JD,KW,15-Mar-13,ladtE0neisosperma,9-Jun-11,89,94,95,94,93,7,no,10/12/10,far,soil,5,NA,yes,268,-2.121369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,ladt,S6,5,7/7/11,JD,KW,2-May-13,ladtS6neisosperma,9-Jun-11,90,93,95,91,92.25,7.75,no,10/12/10,near,karst,5,NA,yes,268,-1.371369295,3,3400,8.823529412,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,A1,3,7/7/11,JD,KW,2-May-13,mtr1A1neisosperma,5-Jul-11,89,92,93,89,90.75,9.25,no,10/12/10,near,mix,5,NA,yes,268,0.128630705,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,B1,2,7/7/11,JD,KW,2-May-13,mtr1B1neisosperma,5-Jul-11,89,90,93,90,90.5,9.5,no,10/12/10,far,mix,5,NA,yes,268,0.378630705,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,B3,5,7/7/11,JD,KW,2-May-13,mtr1B3neisosperma,5-Jul-11,89,89,91,92,90.25,9.75,no,10/12/10,near,karst,5,NA,yes,268,0.628630705,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,C1,3,7/7/11,JD,KW,2-May-13,mtr1C1neisosperma,5-Jul-11,91,93,93,93,92.5,7.5,no,10/12/10,far,mix,5,NA,yes,268,-1.621369295,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,D0,3,7/7/11,JD,KW,2-May-13,mtr1D0neisosperma,5-Jul-11,90,93,94,93,92.5,7.5,no,10/12/10,far,soil,5,NA,yes,268,-1.621369295,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,D1,1,7/7/11,JD,KW,2-May-13,mtr1D1neisosperma,5-Jul-11,93,94,95,94,94,6,no,10/12/10,far,mix,5,HSR 7/4/11: definitely planted with neiso,yes,268,-3.121369295,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,E2,3,7/7/11,JD,KW,2-May-13,mtr1E2neisosperma,5-Jul-11,91,90,88,87,89,11,no,10/12/10,near,karst,5,NA,yes,268,1.878630705,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,saipan,mtr1,S5,2,7/7/11,JD,KW,2-May-13,mtr1S5neisosperma,5-Jul-11,93,94,93,93,93.25,6.75,no,10/12/10,near,soil,5,NA,yes,268,-2.371369295,19,3600,52.77777778,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,B3,5,7/11/11,MC,KW,2-May-13,chigB3neisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,far,mix,5,NA,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,B4,5,7/11/11,MC,KW,2-May-13,chigB4neisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,far,karst,5,NA,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,D1A,0,7/11/11,MC,KW,2-May-13,chigD1Aneisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,near,karst,5,10dec12: hsr changed trapnum from x to a,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,D3,4,7/11/11,MC,KW,2-May-13,chigD3neisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,far,karst,5,NA,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,D4,4,7/11/11,MC,KW,2-May-13,chigD4neisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,far,mix,5,NA,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,chig,S7,0,7/11/11,MC,KW,2-May-13,chigS7neisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,near,karst,5,NA,yes,287,NA,6,3600,16.66666667,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,A1,3,7/15/11,MC,KW,2-May-13,japcA1neisosperma,25-May-11,93,92,81,91,89.25,10.75,no,9/27/10,far,mix,5,NA,yes,291,1.628630705,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,A2,5,7/15/11,MC,KW,2-May-13,japcA2neisosperma,25-May-11,91,89,91,95,91.5,8.5,no,9/27/10,far,mix,5,NA,yes,291,-0.621369295,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,C2,3,7/15/11,MC,KW,2-May-13,japcC2neisosperma,25-May-11,91,88,94,95,92,8,no,9/27/10,far,mix,5,NA,yes,291,-1.121369295,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,D0,4,7/15/11,MC,KW,3-May-13,japcD0neisosperma,25-May-11,84,88,93,92,89.25,10.75,no,9/27/10,far,mix,5,NA,yes,291,1.628630705,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,S10,4,7/15/11,MC,KW,2-May-13,japcS10neisosperma,25-May-11,92,89,94,94,92.25,7.75,no,9/27/10,near,mix,5,NA,yes,291,-1.371369295,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,S10A,4,7/15/11,MC,KW,2-May-13,japcS10Aneisosperma,NA,NA,NA,NA,NA,NA,NA,no,9/27/10,near,mix,5,10dec12: hsr changed trapnum from x to a,yes,291,NA,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,S7,4,7/15/11,MC,KW,2-May-13,japcS7neisosperma,25-May-11,94,91,89,92,91.5,8.5,no,9/27/10,near,mix,5,NA,yes,291,-0.621369295,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
neisosperma,no,tinian,japc,S7A,4,7/15/11,MC,KW,2-May-13,japcS7Aneisosperma,25-May-11,95,93,90,93,92.75,7.25,no,9/27/10,near,mix,5,10dec12: hsr changed trapnum from x to a,yes,291,-1.871369295,1,3400,2.941176471,361.6908438,27.06011108,108.2404443,16,121.0190137,60.37634573,yes,153.7037037,79.96805775
papaya,no,guam,nblas,A4,0,10/25/10,KM,HR,28-Sep-13,nblasA4papaya,24-Jun-11,87,94,94,83,89.5,10.5,yes,4/13/10,far,mix,10,NA,no,195,1.378630705,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,nblas,B4,8,10/25/10,KM,SJ,NA,nblasB4papaya,24-Jun-11,93,94,93,94,93.5,6.5,yes,4/13/10,far,mix,10,NA,no,195,-2.621369295,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,nblas,D0,6,10/25/10,KM,SJ,NA,nblasD0papaya,24-Jun-11,92,81,84,86,85.75,14.25,no,4/13/10,far,NA,10,NA,no,195,5.128630705,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,nblas,E0,2,10/25/10,KM,SJ,NA,nblasE0papaya,24-Jun-11,95,94,95,92,94,6,no,4/13/10,far,NA,10,NA,no,195,-3.121369295,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,nblas,S7,10,10/25/10,KM,SJ,NA,nblasS7papaya,24-Jun-11,93,92,82,91,89.5,10.5,no,4/13/10,near,NA,10,NA,no,195,1.378630705,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,nblas,S8,5,10/25/10,KM,SJ,NA,nblasS8papaya,24-Jun-11,90,91,92,94,91.75,8.25,no,4/13/10,near,NA,10,NA,no,195,-0.871369295,1,3600,2.777777778,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,A0,0,10/22/10,KM,R,28-Sep-13,raceA0papaya,23-Jun-11,91,92,88,88,89.75,10.25,no,4/13/10,far,NA,10,NA,no,192,1.128630705,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,D1,3,10/22/10,KM,SJ,NA,raceD1papaya,23-Jun-11,93,89,94,91,91.75,8.25,no,4/13/10,near,NA,10,NA,no,192,-0.871369295,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,D2,8,10/22/10,KM,SJ,NA,raceD2papaya,23-Jun-11,94,92,94,93,93.25,6.75,yes,4/13/10,far,mix,10,NA,no,192,-2.371369295,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,E1,1,10/22/10,KM,SJ,NA,raceE1papaya,23-Jun-11,95,93,93,94,93.75,6.25,no,4/13/10,far,NA,10,NA,no,192,-2.871369295,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,S10,0,10/22/10,KM,HR,28-Sep-13,raceS10papaya,30-Jun-11,92,92,90,91,91.25,8.75,no,4/13/10,near,NA,10,NA,no,192,-0.371369295,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,no,guam,race,S11,1,10/22/10,KM,SJ,NA,raceS11papaya,30-Jun-11,91,91,85,93,90,10,no,4/13/10,near,NA,10,NA,no,192,0.878630705,0,3400,0,23.4872,0.635104179,3.478608852,30,0.555555556,0.555555556,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,B1,0,10/25/10,SF,hsr,NA,grvptB1papaya,14-Jun-11,92,89,90,93,91,9,no,6/16/10,far,NA,9,HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,-0.121369295,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,B2,0,10/25/10,EC,hsr,NA,grvptB2papaya,14-Jun-11,92,89,95,93,92.25,7.75,yes,6/16/10,far,soil,9,reused fence for premna once papaya dead; HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,-1.371369295,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,C2,0,10/25/10,SF,hsr,28-Sep-13,grvptC2papaya,14-Jun-11,87,83,90,92,88,12,no,6/16/10,far,NA,9,HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,2.878630705,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,D3,0,10/25/10,EC,hsr,28-Sep-13,grvptD3papaya,14-Jun-11,94,90,92,94,92.5,7.5,no,6/16/10,near,NA,9,HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,-1.621369295,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,D3B,0,10/25/10,EC,hsr,28-Sep-13,grvptD3Bpapaya,14-Jun-11,93,92,95,95,93.75,6.25,no,6/16/10,near,NA,9,HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,-2.871369295,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,D4,0,10/25/10,SF,hsr,28-Sep-13,grvptD4papaya,14-Jun-11,92,90,88,92,90.5,9.5,yes,6/16/10,far,soil,9,reused fence for premna once papaya dead; HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,0.378630705,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,E4,0,10/25/10,SF,hsr,28-Sep-13,grvptE4papaya,14-Jun-11,95,94,93,94,94,6,yes,6/16/10,near,NA,9,both Mor and Pap planted here; HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,-3.121369295,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,grvpt,E4B,0,10/25/10,SF,hsr,28-Sep-13,grvptE4Bpapaya,14-Jun-11,92,91,88,91,90.5,9.5,no,6/16/10,near,NA,9,HSR 7/3/11: not sure when these died- pretty sure they were dead by 20sep10 check,yes,131,0.378630705,63,3600,175,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,palii,A1,1,10/25/10,EC,SJ,NA,paliiA1papaya,14-Jun-11,90,93,92,92,91.75,8.25,yes,6/17/10,far,soil,8,"5/8 not well rooted, (1 seedling dead, was not planted--PW27); planted with morinda",yes,130,-0.871369295,16,3600,44.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,palii,D1,2,10/25/10,EC,SJ,NA,paliiD1papaya,14-Jun-11,92,94,95,92,93.25,6.75,no,6/17/10,near,karst,9,3/9 not rooted,yes,130,-2.371369295,16,3600,44.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,palii,D3,5,10/25/10,EC,SJ,NA,paliiD3papaya,14-Jun-11,93,91,91,94,92.25,7.75,no,6/17/10,far,mix,9,6/9 partially rooted,yes,130,-1.371369295,16,3600,44.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,palii,E1,7,10/25/10,EC,SJ,NA,paliiE1papaya,14-Jun-11,92,92,96,94,93.5,6.5,yes,6/17/10,far,soil,9,7/9 partially rooted; planted with morinda,yes,130,-2.621369295,16,3600,44.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,rota,palii,E3,1,10/25/10,EC,SJ,NA,paliiE3papaya,14-Jun-11,93,95,94,93,93.75,6.25,yes,6/17/10,near,mix,9,6/9 partially rooted; planted with morinda,yes,130,-2.871369295,16,3600,44.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,A1,0,11/11/10,JH,HR,28-Sep-13,forbA1papaya,1-Jun-11,91,92,95,94,93,7,no,4/20/10,far,NA,10,NA,yes,205,-2.121369295,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,A2,2,11/11/10,EC,SJ,NA,forbA2papaya,1-Jun-11,84,88,88,77,84.25,15.75,no,4/20/10,far,NA,10,NA,yes,205,6.628630705,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,B1,0,11/11/10,ADG,HR,28-Sep-13,forbB1papaya,1-Jun-11,92,93,96,93,93.5,6.5,no,4/20/10,far,NA,10,NA,yes,205,-2.621369295,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,C4,0,11/11/10,JH,HR,28-Sep-13,forbC4papaya,1-Jun-11,92,96,89,93,92.5,7.5,no,4/20/10,near,NA,10,NA,yes,205,-1.621369295,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,D3,0,11/11/10,JH,HR,28-Sep-13,forbD3papaya,1-Jun-11,86,91,95,96,92,8,no,4/20/10,near,soil,10,HSR 7/3/11: not in herb data sheets for Nov. Need to check dead/alive. ,yes,205,-1.121369295,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,E3,5,11/11/10,EC,SJ,NA,forbE3papaya,1-Jun-11,48,81,83,81,73.25,26.75,no,4/20/10,near,soil,10,NA,yes,205,17.62863071,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,forb,S2,0,11/11/10,JH,HR,28-Sep-13,forbS2papaya,1-Jun-11,95,93,94,90,93,7,no,4/20/10,near,soil,10,NA,yes,205,-2.121369295,4,3600,11.11111111,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,A0,0,11/10/10,EC,hsr,NA,mtr1A0papaya,5-Jul-11,92,90,92,90,91,9,no,4/22/10,far,mix,10,NA,yes,202,-0.121369295,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,B2,0,11/10/10,EC,HSR,28-Sep-13,mtr1B2papaya,5-Jul-11,88,87,90,87,88,12,yes,4/22/10,far,mix,10,replanted with premna; HSR 7/3/11: not in herb data sheets for Nov. Need to check dead/alive. ,yes,202,2.878630705,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,B4,0,11/10/10,KM,HR,28-Sep-13,mtr1B4papaya,5-Jul-11,86,92,92,90,90,10,yes,4/22/10,near,mix,10,replanted with premna; HSR 7/3/11: not in herb data sheets for Nov. Need to check dead/alive. ,yes,202,0.878630705,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,D1A,0,11/10/10,ADG,hsr,NA,mtr1D1Apapaya,5-Jul-11,88,93,93,90,91,9,maybe,4/22/10,near,mix,10,replanted with premna; 10dec12: hsr changed trapnum from xa to a,yes,202,-0.121369295,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,D1B,2,11/10/10,EC,Shelby,NA,mtr1D1Bpapaya,5-Jul-11,93,93,95,95,94,6,maybe,4/22/10,near,mix,10,HSR 7/4/11: probably replanted with premna; 10dec12: hsr changed trapnum from xb to b,yes,202,-3.121369295,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,saipan,mtr1,S3,3,11/10/10,EC,Shelby,NA,mtr1S3papaya,5-Jul-11,75,81,89,83,82,18,no,4/22/10,near,mix,10,melano is above! We will probably use this for melano too!,yes,202,8.878630705,7,3600,19.44444444,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,A0,0,11/11/10,SF,hsr,NA,chigA0papaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,far,mix,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,A4,2,11/11/10,SF,SJ,NA,chigA4papaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,far,soil,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,B2,5,11/11/10,SF,SJ,NA,chigB2papaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,far,karst,10,Huge!,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,E4,0,11/11/10,ADG,HR,NA,chigE4papaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,far,mix,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,S10,3,11/11/10,SF,SJ,NA,chigS10papaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,near,mix,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,S11A,0,11/11/10,SF,HSR,NA,chigS11Apapaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,near,soil,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,chig,S11B,0,11/11/10,ADG,HSR,NA,chigS11Bpapaya,NA,NA,NA,NA,NA,NA,NA,no,4/21/10,near,soil,10,NA,yes,204,NA,0,3600,0,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,japc,A0,6,11/11/10,SF,SJ,NA,japcA0papaya,25-May-11,94,84,91,94,90.75,9.25,no,4/20/10,far,mix,10,NA,yes,205,0.128630705,23,3400,67.64705882,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
papaya,yes,tinian,japc,A3,0,11/11/10,SF,HSR,7-Dec-12,japcA3papaya,25-May-11,93,90,83,89,88.75,11.25,yes,4/20/10,near,mix,10,"morinda planted 25-may-10 in karst/soil/mix, far, 5 seedlings",yes,205,2.128630705,23,3400,67.64705882,23.4872,0.635104179,3.478608852,30,35.94771242,19.03302548,yes,35.94771242,19.03302548
